Ministerial Decree No. 9317 establishing the organization and functioning of the National Greenhouse Gas Reduction Programme through energy efficiency in the building sector and related regulation	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcDRKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d919ac90d499432bb01f5f84b0e2dc276165fe8c/f|
Decree No. 2013-684 on the establishment, organization and functioning of the National Agency for Renewable Energies	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcDBKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--45f682d3469d442c47bc612e320b5af659462e51/f|
Decree 1577 Regulating the Interministerial Committee on Renewable Energy	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcG9KIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c4f8d4aed4190fb5e2bfb6281f69ff7bf6d4daa0/f|
Law 2010-22 Regulating the Biofuels Industry	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFlJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4fc7ee95f60b8489f9a0d52d9968ebf8e87822a8/f|
Renewable Energy Law (No. 2010-21)	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFVJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1d6956e48c49e4ca23dba58332bb777e312dd6aa/f|
Decree No. 2008-38 on the powers of the Minister of Biofuels, Renewable Energies, and Scientific Research	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHNKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8b00e92d3480c49ae083d36262f26217c3f35337/f|
National Bioenergy Strategy and National Strategy on the development of Renewable Energies 2016-2020	SEN	#N/A|http://www.energie.gouv.sn/sites/default/files/document%20de%20strategie_0.pdf(13-mar-18)|
Ministerial Decree 1220 establishing the National Climate Change Committee (amended by the Decree 2011-1689)	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzhKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--79d94dc69ea2a59913b5c1265bd0714f81016f21/f|
Environment Code (Law 2001-01)	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEFJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3d2775cd1bd1a73c0eea4989c02c3b87e0acb455/f|
Decree no. 2013-316 on Rainwater Management and Climate Change Adaption Project	SEN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdG9IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--898227884ab5c3fac94f74b2425eab2802f0afde/f|
Decree No. 2011-1689 establishing the National Committee on Climate Change	SEN	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGdGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d2de172c1afb779704e654a3ae5dde80a14233fb/f|
Ministerial Order No. 9.048 on the Steering Committee of the Program 'Towards a Local Development Less Emitter of Greenhouse Gases and More Resistant to Climate Change (TACC Senegal)	SEN	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGdGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9738f561022f59fb2117a62376ad031843e038c1/f|
Ministerial Order No. 8807 MEPNBRLA-DEEC on the Steering Committee of the Project 'Adaptation to Climate Change-Response to Coastal Change and its Human Dimensions in West Africa	SEN	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGtGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a3673670df4c1f5a54eba1a170a3e56ed41b46d9/f|
Ministerial Decree No. 9.719 on the institutional framework of the Project for the Development of Resilience to Recurrent Food Insecurity in the Sahel	SEN	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbG9GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5e44fe09bc393269e5e137831c6319ac7cc69b28/f|
Ministerial Order No. 6579 establishing the Technical Committee for disaster risk declaration	SEN	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHNGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c4319515fd3a0f0945b5cb9481f7dd511c8ce3a/f|
Decree No. 2013-163 (Flood Zones)	SEN	full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGtGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f73fefadf00c34bd56e048eba1a21adcd77c4ae2/f|
Law on Energy	SRB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGtIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fbc5d5fd4302c6371b0b76e260dfdba5d3be4851/f|
Law on Efficient Use of Energy	SRB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcGdIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--618a144361579d36851536d0b4c9c52679320201/f|
Forest Law	SRB	Full text - Serbian|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ebe52531f4c7676189310ab75d04f7501321f1f/f|sr;English translation|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHNLIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b67984318a4d1baf2a9433ffc274bc5fbbfed00c/4460%20English.pdf|en
Regulation Establishing the Methodology for Determining the Preparation of Preliminary Flood Risk Assessment	SRB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0FKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c588036c142546270d173102bd25d211b52447a4/f|
National Renewable Energy Action Plan	SRB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcFFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d1611daece7a9d1ed3701373005ee91fbb0a3267/f|
Seychelles National Climate Change Strategy	SYC	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazhHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f447c7af44a6920c972c0f2f6c99b383fdf821c2/f|
Energy Act	SYC	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjhIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--595c7a329005829ff2ce816d82b039d111ecb9a5/f|
Disaster Risk Management Act	SYC	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjRIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6e9bd0f839371f919bd655719072181c67617635/f|
Conservation and Climate Adaptation Trust of Seychelles Act	SYC	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbjBIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8fbf47122a04b02a8573385648315b7fe80d93c1/f|
Seychelles Sustainable Development Strategy 2012-2020	SYC	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2NIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--89a5b5227370b1c4bf702bde03c5cd8d74214383/f|
Seychelles' National Biodiversity Strategy and Action Plan 2015-2020	SYC	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1VHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--31501caf423921d6576cb1adbf7b3fe89645c14f/f|
Meteorology Act	SYC	Full text (PDF)|http://extwprlegs1.fao.org/docs/pdf/sey150949.pdf|
The National Protected Area Authority and Conservation Trust Fund Act, 2012	SLE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0bdd19fd4a22c7a8c0a4fe67471a9ec2d3f930e2/f|
Sierra Leone Vision 2025	SLE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmdIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--685460622e5268444863e7fdde912885d4fc4c22/f|
The Agenda for Prosperity: Sierra Leone's Third Generation Poverty Reduction Strategy Paper (2013 - 2018)	SLE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbndIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--794761540429e8601e5fdb664d2018466580dfc1/f|
National Energy Policy and Strategic Plan	SLE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXNHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6a567cd25aee1815f1150c8e1b0a8cd76562be0b/f|
Forestry Policy	SLE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbk1IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1d4568224da4425be6f62bb9892b6efee78c3f7f/f|
Conservation and Wildlife Policy	SLE	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBblFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--39bfeaad9740d62bd59ae9846c6a545fbafbf893/f|
Climate Change Strategy and Action Plan	SLE	
National Climate Change Policy	SLE	
Sustainable Singapore Blueprint	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEVJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cff9b88954b21fbc1f93990e6926ed9d90582c19/f|
National Climate Change Strategy	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWNHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2d3d2365fc1935a7a079a455d6e89fd703908c8d/f|
Energy Conservation Act (Chapter 92C)	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczRJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e04ae7167124859026fbb708626703868879a2ac/f|
National Environment Agency Act (Chapter 195)	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBczBJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--313e8928132d4459b0c3d38573b98e42de757936/f|
Energy Market Authority of Singapore Act (Chapter 92B)	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3dJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--82d1e64f95d007a6aca780cdb7c199dbc1547b2b/f|
Electricity Act (Chapter 89A)	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3NJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--84bdad41a7b9be953f252bc172779fe5b3958a14/f|
Gas Act (Chapter 116A)	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc29JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--578058a5f81ab818246eeb904a5c8f5162c7de78/f|
Building Control Act (Chapter 29)	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc2tJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c8499a359ce7987f2a6126b66f451f47d160edaa/f|
Climate Action Plan	SGP	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbndKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e3657995fc4fb76bcb12306b70c41ea1079406c5/f|
Carbon Pricing Act no 23/2018	SGP	Preparatory 2018 budget |https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXdHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--910e64899464fa8858218e8fa24a6a5e1e74af9f/f|en;Link to official website |https://sso.agc.gov.sg/Act/CPA2018|en
Public Sector Sustainability Plan 2017-2020	SGP	Public sector Sustainability Plan|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWtFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aeb70c5a645942a70dd369e5fc5478dfc467af06/f|
National Adaptation Strategy, Resolution of the Slovak Government No. 148/2014	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbE1HIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4579904050dd65bbbf71496d923f2dbfa699f77a/f|sk;full text (pdf)|http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1626.pdf|sk
Introduction of smart meters and distribution networks, Decree of the Ministry of agriculture No. 358/2013 Coll.	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzRKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--11543647d0969c798565950cf40dcb4cbef77ae8/f|
Decree of the Ministry of Environment No. 231/2013 Coll. on the National Emissions Inventory System and on technical-operational parameters	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb1lKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9fbbf1539263b63a9c03512496ce4086d56acaee/f|
Act No. 414/2012 Coll. on Emission Trading	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc1FJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--25c587d4b91d51dfccebab1a66a527172ba8a975/f|
Act No. 314/2012 Coll. on regular inspection of heating systems and air conditioning systems	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc01JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--015297a695045908ea9447b5d8058a4a989f6842/f|
Act No. 250/2012 on regulation of network industries as amended	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0lJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--35a7b147cf10e9f2a7e383ad5f0b76c5bafd51cd/f|
Act No. 251/2012 Coll. on Energy and on change of certain acts	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0VJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aad6275f54de0da56184bc486fe27665d44de95d/f|
Act No. 373/2012 Coll. on emergency stocks of oil and oil products and amending the Act on the promotion of renewable energy sources and high efficiency cogeneration	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjhJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6fac0d16dcaee221f5f1b7fc6b78d5e39e3d6ce6/f|
Establishment of sustainability criteria and targets to reduce greenhouse gas emissions from fuels, Decree of Ministry of Environment No. 271/2011 Coll.	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkVKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--340d4f92cadc8de0c36b3bf19faa115fac9ba5cd/f|
Creation of the High Level Committee for Co-ordination of Climate Change Policy (Coordination Committee), Resolution of the Slovak Government No. 821/2011	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjRJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4d95f5eeaf45aa534e1b60d0e72416fa06a48705/f|
Renewable Energy Act (Act 309/2009 on Promotion of Renewable Energy Sources and High-efficiency Cogeneration and on amendments to certain acts)	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjBJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dc58a7f04bd07eaef4a11e8f74440227c2a7defe/f|
Act No. 476/2008 on Energy Efficiency and on the amendment of Act 555/2005 on energy efficiency of buildings and on changes and amendments of certain acts	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcndJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc48eccc68f114f79d68c3efc6fa66923fd7f734/f|
Energy Security Strategy of the Slovak Republic, Resolution of the Government No. 732/2008 Coll.	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGdHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f00fd6f8f6736b674b26f09e8ce04d2567530591/f|
Act. 609/2007 on Excise tax from electricity, coal and natural gas	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcnNJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a7db2398cfd1c77073085e49242bac2d04e6481d/f|
Act No 555/2005 Coll. on Energy efficiency certification of buildings	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmtJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--69334f8bf929b8b5a3c79f8737d7d66c24042fad/f|
Act. No. 587/2004 Coll. on Environmental Fund	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcm9JIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--234d0547f15812d8d948aea930689826bf4cb53f/f|
National Sustainable Development Strategy of the Slovak Republic, Resolution of the National Council of the Slovak Republic No. 1989/2001	SVK	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmtGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--845b7c307758b66634bdb61d50bda855b54860d3/f|
Slovakia's Integrated National Energy and Climate Plan for 2021 to 2030	SVK	Original version (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/sk_final_necp_main_sk.pdf|sk;Full text (PDF)|https://ec.europa.eu/energy/sites/ener/files/sk_final_necp_main_en.pdf|en
Environmental Protection Act	SVN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0lHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6e7a4847c4ea96f6c3bec125e3bd26e8a0dd053b/f|
Energy Act (Energetski zakon; EZ-1)	SVN	Full text (2005)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1FIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4c378d9ffaa8315c8e8bc5d115cb1b9a4a8f874e/f|;Full text (2014)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1VIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--21d9fec62917885b76a3df9d0fe795e17248e40a/f|
Regulation on Forest Protection	SVN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWtKIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8c94f5960beb25d805f8bad4568141c7642cbf8/f|
National Forest Program	SVN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajBIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--71ea9908f6c2c2b2301b6b0a4bc34851c49242ae/f|
Decree on the Use of the Climate Change Fund in 2017-18	SVN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0e925f4923347454fdb9a8922c04df714269d753/a|
Strategy of adaptation of the Slovenian agriculture and forestry sectors to climate change	SVN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUVGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6bb198af01807d877f4601a8e5053db8dae9b3ab/f|
Strategic framework for climate change adaptation	SVN	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6e8674e69d5ac7ef09a988fab1f9047c691423ec/f|
Slovenia's integrated National Energy and Climate Plan	SVN	Full text (PDF)|https://ec.europa.eu/energy/sites/ener/files/documents/si_final_necp_main_en.pdf|en;Original version (PDF)|https://ec.europa.eu/energy/sites/ener/files/si_final_necp_main_sl.pdf|sl
National Climate Change Policy 2012-2017	SLB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFVHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a6d9a85bf43bbe5ed6d4a9904eacb712b7de095d/f|
Assignment of Responsibility to the Minister for Environment, Climate Change, Disaster Management and Meteorology	SLB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbm9IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a6d132f9dbacb814f0ddfeba29ba5524138672b1/f|
Solomon Islands National Energy Policy 2014	SLB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbklIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e17e71e8a46c9e45337deb249b54c6b74caf382e/f|
National Development Strategy 2016 - 2035	SLB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWtIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--95c6f9415365fef04e49035993350427be6f1800/f|
National Development Strategy 2011 to 2020	SLB	Full text|http://www.nationalplanningcycles.org/sites/default/files/planning_cycle_repository/solomon_islands/cobp-sol-2015-2017-sd.pdf(13-mar-18)|
National Biodiversity Strategy Action Plan	SLB	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0FHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e147f7f925d0470ac10952ecec510332b889c986/f|
National Disaster Council Act	SLB	Full text (PDF)|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGdNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e4af213dc963139b10aec75cf74e9d7c3a71c344/1989%20National%20Disaster%20Council%20Act_Original.pdf|en
National Climate Change Response Policy White Paper (NCCRP)	ZAF	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdm9GIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--33a82f3d058b15e32775b533f7d86e88e44336aa/f|
Carbon Emissions Motor Vehicles tax (within 2009-2010 budget)	ZAF	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcllJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1c7e092b602cd12a07054f1a9b69baa8d4c92361/f|;Full text - part 2|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcmNJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--67587d108fc68b8524e9a645e29b0d4c88f60830/f|
Taxation Laws Amendment Act, 2009 - Sections 12K and 12L inserted in Act 58	ZAF	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclVJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--17d519ee84f7e3a94817fdaeccb8fe00904c6722/f|
National Energy Act 2008	ZAF	Full text|https://climate-laws.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclFJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--283eb41af9c5ec516710c10290f9be9b39efa7aa/f|
